Call_ID,Fecha,Agente_ID,Centro_Costo,Canal,Tiempo_Espera_Seg,Tiempo_Atencion_Seg,Tiempo_Total_Seg,Abandonada,Resuelta_Primer_Contacto
C08592,2025-02-20 03:00:00,A023,Soporte_Digital,Inbound,14,314,328,0,0
C08593,2025-01-30 22:00:00,A017,Banca_Personal,Outbound,35,313,348,0,1
C08594,2025-01-07 04:00:00,A001,Soporte_Digital,Outbound,14,287,301,0,1
C08595,2025-01-25 06:00:00,A021,Banca_Personal,Inbound,77,310,387,1,0
C08596,2025-01-06 00:00:00,A009,Tarjetas,Outbound,45,222,267,0,1
C08597,2025-02-01 21:00:00,A023,Soporte_Digital,Inbound,20,278,298,0,1
C08598,2025-02-03 07:00:00,A017,Soporte_Digital,Inbound,41,325,366,0,1
C08599,2025-03-29 18:00:00,A013,Tarjetas,Inbound,33,268,301,0,1
C08600,2025-02-12 13:00:00,A015,Soporte_Digital,Inbound,47,246,293,0,1
C08601,2025-03-03 05:00:00,A021,Banca_Personal,Outbound,17,297,314,0,0
C08602,2025-02-16 05:00:00,A008,Créditos,Outbound,2,271,273,0,1
C08603,2025-02-22 02:00:00,A008,Soporte_Digital,Inbound,7,220,227,0,0
C08604,2025-03-10 17:00:00,A002,Créditos,Outbound,25,222,247,0,0
C08605,2025-03-17 15:00:00,A023,Banca_Personal,Inbound,34,324,358,0,1
C08606,2025-02-26 01:00:00,A010,Tarjetas,Inbound,22,305,327,0,1
C08607,2025-02-25 21:00:00,A005,Soporte_Digital,Inbound,16,318,334,0,1
C08608,2025-03-14 04:00:00,A016,Créditos,Inbound,58,282,340,0,1
C08609,2025-02-07 10:00:00,A025,Tarjetas,Inbound,14,209,223,0,0
C08610,2025-01-21 04:00:00,A019,Tarjetas,Outbound,8,247,255,0,1
C08611,2025-02-03 10:00:00,A001,Soporte_Digital,Inbound,18,280,298,0,1
C08612,2025-03-13 11:00:00,A013,Créditos,Inbound,29,326,355,0,0
C08613,2025-03-21 19:00:00,A004,Soporte_Digital,Inbound,60,195,255,0,0
C08614,2025-03-15 05:00:00,A007,Banca_Personal,Inbound,91,161,252,0,1
C08615,2025-03-17 09:00:00,A001,Tarjetas,Inbound,24,386,410,0,0
C08616,2025-03-02 03:00:00,A002,Créditos,Inbound,21,335,356,0,1
C08617,2025-03-23 08:00:00,A016,Soporte_Digital,Inbound,58,247,305,0,1
C08618,2025-03-11 14:00:00,A014,Tarjetas,Outbound,18,285,303,0,0
C08619,2025-03-19 00:00:00,A005,Soporte_Digital,Inbound,8,274,282,0,1
C08620,2025-01-22 15:00:00,A025,Créditos,Inbound,58,317,375,0,1
C08621,2025-02-17 23:00:00,A014,Banca_Personal,Inbound,58,269,327,0,1
C08622,2025-02-28 04:00:00,A017,Banca_Personal,Inbound,12,231,243,0,1
C08623,2025-01-28 03:00:00,A012,Banca_Personal,Inbound,28,329,357,0,1
C08624,2025-03-23 06:00:00,A020,Soporte_Digital,Inbound,19,408,427,0,1
C08625,2025-01-09 18:00:00,A012,Tarjetas,Inbound,52,331,383,0,1
C08626,2025-01-25 09:00:00,A003,Banca_Personal,Inbound,7,304,311,0,1
C08627,2025-01-07 22:00:00,A021,Banca_Personal,Inbound,29,287,316,0,1
C08628,2025-02-22 08:00:00,A021,Banca_Personal,Outbound,33,252,285,0,0
C08629,2025-02-20 05:00:00,A002,Banca_Personal,Inbound,17,275,292,0,1
C08630,2025-03-14 10:00:00,A021,Créditos,Inbound,73,323,396,1,1
C08631,2025-02-13 20:00:00,A025,Créditos,Inbound,17,371,388,0,0
C08632,2025-01-30 17:00:00,A021,Tarjetas,Outbound,12,373,385,0,1
C08633,2025-01-29 15:00:00,A015,Créditos,Inbound,49,310,359,0,0
C08634,2025-01-14 17:00:00,A011,Créditos,Inbound,20,311,331,0,1
C08635,2025-03-14 18:00:00,A010,Créditos,Inbound,5,303,308,0,1
C08636,2025-02-20 07:00:00,A018,Soporte_Digital,Inbound,27,334,361,0,1
C08637,2025-02-02 16:00:00,A023,Créditos,Inbound,21,302,323,0,1
C08638,2025-02-09 04:00:00,A022,Soporte_Digital,Inbound,43,303,346,0,1
C08639,2025-02-23 16:00:00,A023,Soporte_Digital,Outbound,2,248,250,1,1
C08640,2025-03-11 23:00:00,A024,Créditos,Outbound,35,246,281,0,1
C08641,2025-01-27 01:00:00,A021,Soporte_Digital,Inbound,46,258,304,0,1
C08642,2025-01-06 18:00:00,A002,Banca_Personal,Inbound,8,314,322,0,1
C08643,2025-02-01 17:00:00,A007,Tarjetas,Inbound,41,281,322,0,0
C08644,2025-03-18 09:00:00,A007,Créditos,Inbound,30,454,484,0,1
C08645,2025-03-06 19:00:00,A024,Créditos,Inbound,18,323,341,0,0
C08646,2025-01-29 03:00:00,A007,Tarjetas,Inbound,25,394,419,0,1
C08647,2025-01-04 19:00:00,A023,Créditos,Inbound,10,389,399,0,0
C08648,2025-02-15 12:00:00,A014,Créditos,Inbound,21,325,346,0,1
C08649,2025-01-02 12:00:00,A025,Tarjetas,Inbound,24,297,321,0,1
C08650,2025-03-16 11:00:00,A024,Soporte_Digital,Outbound,21,246,267,0,1
C08651,2025-02-20 01:00:00,A002,Banca_Personal,Outbound,52,263,315,0,0
C08652,2025-03-18 12:00:00,A002,Soporte_Digital,Inbound,30,350,380,0,1
C08653,2025-03-20 22:00:00,A023,Banca_Personal,Inbound,51,316,367,0,1
C08654,2025-01-06 16:00:00,A015,Tarjetas,Inbound,21,261,282,0,1
C08655,2025-03-11 07:00:00,A011,Soporte_Digital,Inbound,37,287,324,0,1
C08656,2025-03-07 22:00:00,A010,Soporte_Digital,Outbound,29,319,348,0,1
C08657,2025-02-10 11:00:00,A003,Banca_Personal,Inbound,29,301,330,0,1
C08658,2025-01-28 13:00:00,A017,Banca_Personal,Inbound,54,285,339,0,1
C08659,2025-03-17 10:00:00,A009,Banca_Personal,Inbound,11,296,307,0,0
C08660,2025-01-18 06:00:00,A015,Banca_Personal,Inbound,31,155,186,1,0
C08661,2025-01-15 06:00:00,A014,Créditos,Inbound,26,301,327,0,1
C08662,2025-01-07 01:00:00,A019,Tarjetas,Inbound,48,236,284,0,0
C08663,2025-01-14 10:00:00,A017,Banca_Personal,Inbound,36,321,357,0,0
C08664,2025-02-23 03:00:00,A022,Soporte_Digital,Inbound,35,308,343,0,1
C08665,2025-03-20 06:00:00,A020,Soporte_Digital,Inbound,28,344,372,0,1
C08666,2025-01-26 00:00:00,A017,Soporte_Digital,Inbound,51,345,396,0,1
C08667,2025-01-20 18:00:00,A016,Banca_Personal,Inbound,60,403,463,0,1
C08668,2025-03-05 03:00:00,A020,Tarjetas,Inbound,20,181,201,0,0
C08669,2025-01-24 22:00:00,A008,Créditos,Inbound,28,292,320,0,0
C08670,2025-01-15 10:00:00,A007,Banca_Personal,Inbound,78,177,255,0,1
C08671,2025-03-04 22:00:00,A012,Banca_Personal,Inbound,9,329,338,0,1
C08672,2025-01-16 21:00:00,A001,Créditos,Outbound,24,289,313,0,1
C08673,2025-02-24 07:00:00,A012,Tarjetas,Inbound,6,271,277,0,1
C08674,2025-01-03 23:00:00,A025,Banca_Personal,Inbound,33,316,349,0,0
C08675,2025-02-16 13:00:00,A006,Soporte_Digital,Outbound,14,236,250,0,1
C08676,2025-02-28 04:00:00,A016,Soporte_Digital,Inbound,14,410,424,1,1
C08677,2025-02-26 15:00:00,A018,Banca_Personal,Inbound,7,285,292,0,0
C08678,2025-01-28 15:00:00,A019,Tarjetas,Inbound,26,304,330,0,1
C08679,2025-03-05 03:00:00,A023,Soporte_Digital,Inbound,38,292,330,0,1
C08680,2025-03-20 19:00:00,A003,Soporte_Digital,Inbound,9,355,364,0,1
C08681,2025-01-02 15:00:00,A003,Créditos,Outbound,7,227,234,0,1
C08682,2025-02-27 14:00:00,A005,Tarjetas,Inbound,36,349,385,0,0
C08683,2025-03-26 14:00:00,A003,Banca_Personal,Outbound,3,268,271,0,1
C08684,2025-02-23 05:00:00,A019,Créditos,Inbound,40,269,309,0,1
C08685,2025-02-10 05:00:00,A005,Créditos,Inbound,43,352,395,0,1
C08686,2025-03-21 04:00:00,A014,Créditos,Inbound,18,283,301,0,1
C08687,2025-01-30 04:00:00,A021,Tarjetas,Inbound,16,336,352,0,1
C08688,2025-01-22 06:00:00,A016,Tarjetas,Inbound,19,337,356,1,0
C08689,2025-02-23 11:00:00,A025,Tarjetas,Inbound,11,279,290,0,0
C08690,2025-01-25 07:00:00,A001,Banca_Personal,Outbound,16,313,329,0,0
C08691,2025-02-10 23:00:00,A017,Tarjetas,Inbound,31,270,301,0,1
C08692,2025-01-20 02:00:00,A011,Créditos,Inbound,35,298,333,0,1
C08693,2025-03-21 09:00:00,A009,Soporte_Digital,Outbound,15,328,343,0,1
C08694,2025-03-29 16:00:00,A021,Banca_Personal,Inbound,13,242,255,0,1
C08695,2025-02-03 23:00:00,A004,Banca_Personal,Inbound,20,326,346,0,0
C08696,2025-01-11 06:00:00,A002,Banca_Personal,Inbound,12,319,331,0,0
C08697,2025-01-31 09:00:00,A009,Créditos,Inbound,30,210,240,0,1
C08698,2025-01-18 08:00:00,A022,Tarjetas,Outbound,20,255,275,0,1
C08699,2025-02-13 22:00:00,A025,Créditos,Outbound,11,258,269,0,0
C08700,2025-01-16 07:00:00,A005,Soporte_Digital,Inbound,10,273,283,0,1
C08701,2025-01-05 11:00:00,A004,Tarjetas,Inbound,24,242,266,0,1
C08702,2025-02-04 22:00:00,A023,Soporte_Digital,Inbound,31,356,387,1,1
C08703,2025-01-18 09:00:00,A005,Banca_Personal,Inbound,37,363,400,0,0
C08704,2025-03-10 11:00:00,A024,Banca_Personal,Inbound,63,252,315,1,1
C08705,2025-02-04 04:00:00,A024,Créditos,Inbound,14,230,244,0,1
C08706,2025-03-01 05:00:00,A018,Tarjetas,Inbound,20,299,319,0,1
C08707,2025-01-29 10:00:00,A013,Banca_Personal,Outbound,56,379,435,0,0
C08708,2025-01-11 15:00:00,A005,Créditos,Inbound,9,429,438,0,0
C08709,2025-02-04 21:00:00,A024,Soporte_Digital,Inbound,13,259,272,1,1
C08710,2025-01-24 00:00:00,A019,Créditos,Outbound,42,163,205,0,1
C08711,2025-01-08 12:00:00,A023,Tarjetas,Inbound,51,210,261,0,0
C08712,2025-01-07 12:00:00,A003,Tarjetas,Inbound,75,193,268,0,1
C08713,2025-03-03 13:00:00,A022,Tarjetas,Inbound,69,325,394,0,0
C08714,2025-01-24 18:00:00,A018,Banca_Personal,Outbound,1,305,306,0,0
C08715,2025-02-05 16:00:00,A006,Créditos,Inbound,25,313,338,0,1
C08716,2025-03-16 08:00:00,A006,Soporte_Digital,Inbound,33,367,400,0,1
C08717,2025-03-13 23:00:00,A024,Tarjetas,Inbound,28,397,425,0,0
C08718,2025-02-13 15:00:00,A005,Créditos,Inbound,48,350,398,0,0
C08719,2025-03-04 08:00:00,A001,Banca_Personal,Inbound,11,344,355,0,1
C08720,2025-03-01 07:00:00,A008,Soporte_Digital,Inbound,24,211,235,0,0
C08721,2025-01-25 15:00:00,A025,Soporte_Digital,Inbound,43,269,312,1,1
C08722,2025-01-18 12:00:00,A001,Soporte_Digital,Inbound,10,383,393,0,1
C08723,2025-01-15 11:00:00,A021,Banca_Personal,Inbound,13,267,280,0,1
C08724,2025-01-07 21:00:00,A006,Tarjetas,Inbound,32,366,398,0,1
C08725,2025-02-09 00:00:00,A020,Banca_Personal,Inbound,32,307,339,0,0
C08726,2025-01-15 11:00:00,A014,Soporte_Digital,Outbound,77,346,423,0,1
C08727,2025-01-17 13:00:00,A011,Créditos,Outbound,20,247,267,0,1
C08728,2025-01-25 06:00:00,A002,Soporte_Digital,Inbound,19,345,364,0,1
C08729,2025-03-08 16:00:00,A021,Créditos,Inbound,50,261,311,0,0
C08730,2025-01-13 19:00:00,A004,Banca_Personal,Inbound,17,313,330,0,1
C08731,2025-01-05 02:00:00,A013,Banca_Personal,Outbound,36,298,334,0,1
C08732,2025-02-22 17:00:00,A007,Banca_Personal,Outbound,34,371,405,0,1
C08733,2025-01-07 13:00:00,A006,Créditos,Inbound,44,349,393,0,1
C08734,2025-01-24 01:00:00,A003,Banca_Personal,Outbound,41,194,235,0,1
C08735,2025-01-28 02:00:00,A009,Tarjetas,Outbound,42,251,293,0,0
C08736,2025-02-14 12:00:00,A014,Soporte_Digital,Outbound,32,261,293,0,1
C08737,2025-03-04 07:00:00,A020,Tarjetas,Inbound,42,341,383,0,0
C08738,2025-03-20 06:00:00,A011,Créditos,Outbound,19,270,289,0,1
C08739,2025-01-31 13:00:00,A005,Banca_Personal,Outbound,18,234,252,0,0
C08740,2025-03-23 06:00:00,A014,Soporte_Digital,Inbound,55,218,273,0,1
C08741,2025-01-04 19:00:00,A019,Banca_Personal,Outbound,52,343,395,0,1
C08742,2025-03-09 19:00:00,A008,Banca_Personal,Inbound,29,175,204,0,0
C08743,2025-02-20 15:00:00,A007,Soporte_Digital,Inbound,27,363,390,0,1
C08744,2025-02-15 20:00:00,A007,Soporte_Digital,Inbound,18,222,240,0,1
C08745,2025-02-24 08:00:00,A024,Tarjetas,Inbound,68,273,341,0,0
C08746,2025-02-27 19:00:00,A023,Tarjetas,Outbound,2,229,231,0,1
C08747,2025-01-08 10:00:00,A003,Tarjetas,Inbound,69,244,313,0,0
C08748,2025-01-12 15:00:00,A003,Tarjetas,Inbound,15,286,301,0,0
C08749,2025-02-13 10:00:00,A018,Tarjetas,Inbound,35,291,326,0,1
C08750,2025-03-09 10:00:00,A013,Créditos,Inbound,27,207,234,0,1
C08751,2025-01-16 10:00:00,A001,Créditos,Inbound,31,275,306,0,1
C08752,2025-03-17 00:00:00,A005,Banca_Personal,Inbound,69,306,375,1,1
C08753,2025-03-12 23:00:00,A004,Banca_Personal,Inbound,19,328,347,0,1
C08754,2025-01-13 15:00:00,A016,Tarjetas,Inbound,15,177,192,0,1
C08755,2025-02-26 04:00:00,A015,Banca_Personal,Inbound,22,271,293,0,1
C08756,2025-03-02 20:00:00,A018,Créditos,Inbound,14,176,190,0,1
C08757,2025-02-19 17:00:00,A017,Créditos,Inbound,29,269,298,0,0
C08758,2025-03-27 21:00:00,A014,Banca_Personal,Inbound,33,274,307,0,1
C08759,2025-01-28 20:00:00,A014,Tarjetas,Inbound,30,337,367,0,1
C08760,2025-01-21 19:00:00,A019,Créditos,Outbound,70,358,428,0,1
C08761,2025-02-28 22:00:00,A006,Soporte_Digital,Inbound,16,238,254,0,0
C08762,2025-03-07 12:00:00,A013,Soporte_Digital,Inbound,111,317,428,1,1
C08763,2025-01-23 01:00:00,A018,Banca_Personal,Inbound,31,339,370,0,1
C08764,2025-03-25 14:00:00,A015,Tarjetas,Inbound,6,255,261,0,1
C08765,2025-02-20 19:00:00,A023,Banca_Personal,Inbound,12,346,358,0,0
C08766,2025-02-01 10:00:00,A007,Tarjetas,Inbound,40,308,348,1,1
C08767,2025-02-03 22:00:00,A019,Tarjetas,Inbound,56,283,339,0,1
C08768,2025-01-31 06:00:00,A017,Soporte_Digital,Inbound,31,308,339,0,0
C08769,2025-01-31 10:00:00,A009,Créditos,Inbound,10,205,215,0,0
C08770,2025-02-04 11:00:00,A011,Créditos,Outbound,9,308,317,0,0
C08771,2025-02-25 11:00:00,A005,Banca_Personal,Outbound,34,249,283,0,0
C08772,2025-03-27 06:00:00,A002,Banca_Personal,Inbound,13,301,314,0,0
C08773,2025-02-06 10:00:00,A015,Tarjetas,Inbound,6,275,281,0,1
C08774,2025-03-25 11:00:00,A024,Créditos,Inbound,38,317,355,0,0
C08775,2025-03-11 21:00:00,A012,Tarjetas,Inbound,17,371,388,0,1
C08776,2025-01-26 07:00:00,A010,Soporte_Digital,Inbound,25,307,332,0,1
C08777,2025-03-28 09:00:00,A010,Soporte_Digital,Inbound,16,360,376,0,1
C08778,2025-03-03 13:00:00,A020,Tarjetas,Outbound,70,238,308,0,1
C08779,2025-01-27 10:00:00,A011,Tarjetas,Outbound,10,386,396,0,1
C08780,2025-02-20 09:00:00,A010,Tarjetas,Inbound,9,239,248,0,0
C08781,2025-01-21 03:00:00,A007,Tarjetas,Outbound,49,224,273,0,1
C08782,2025-02-14 18:00:00,A014,Tarjetas,Inbound,1,283,284,0,1
C08783,2025-03-21 18:00:00,A013,Soporte_Digital,Inbound,89,273,362,0,0
C08784,2025-03-27 12:00:00,A005,Soporte_Digital,Inbound,34,205,239,0,1
C08785,2025-01-25 12:00:00,A019,Soporte_Digital,Inbound,46,232,278,0,1
C08786,2025-02-21 04:00:00,A010,Banca_Personal,Outbound,26,84,110,0,0
C08787,2025-03-24 05:00:00,A008,Soporte_Digital,Inbound,9,218,227,0,1
C08788,2025-03-27 18:00:00,A018,Créditos,Inbound,36,260,296,0,0
C08789,2025-02-09 12:00:00,A001,Créditos,Inbound,60,389,449,0,1
C08790,2025-03-27 15:00:00,A005,Tarjetas,Outbound,11,342,353,0,1
C08791,2025-03-28 15:00:00,A011,Soporte_Digital,Outbound,22,319,341,0,1
C08792,2025-03-25 15:00:00,A020,Tarjetas,Inbound,13,429,442,0,0
C08793,2025-03-14 13:00:00,A011,Tarjetas,Inbound,39,192,231,0,0
C08794,2025-01-17 02:00:00,A016,Créditos,Outbound,35,295,330,0,1
C08795,2025-02-22 03:00:00,A010,Créditos,Inbound,81,422,503,1,0
C08796,2025-03-16 14:00:00,A015,Tarjetas,Outbound,14,269,283,0,1
C08797,2025-03-04 10:00:00,A007,Créditos,Outbound,43,250,293,0,1
C08798,2025-01-09 14:00:00,A015,Tarjetas,Inbound,33,349,382,0,1
C08799,2025-03-17 18:00:00,A025,Tarjetas,Inbound,45,266,311,0,0
C08800,2025-03-16 04:00:00,A016,Tarjetas,Inbound,14,375,389,0,1
C08801,2025-02-03 00:00:00,A006,Banca_Personal,Outbound,4,349,353,0,1
C08802,2025-03-13 20:00:00,A011,Créditos,Inbound,23,288,311,0,1
C08803,2025-02-11 21:00:00,A017,Créditos,Outbound,25,358,383,0,1
C08804,2025-02-09 05:00:00,A015,Soporte_Digital,Outbound,77,285,362,0,0
C08805,2025-02-18 13:00:00,A016,Créditos,Inbound,13,307,320,1,1
C08806,2025-03-11 21:00:00,A024,Soporte_Digital,Inbound,38,335,373,1,1
C08807,2025-01-19 16:00:00,A002,Tarjetas,Inbound,6,276,282,0,1
C08808,2025-01-25 15:00:00,A004,Banca_Personal,Outbound,17,390,407,0,1
C08809,2025-01-04 09:00:00,A019,Tarjetas,Outbound,11,304,315,0,1
C08810,2025-02-28 14:00:00,A006,Tarjetas,Outbound,34,317,351,0,1
C08811,2025-03-03 16:00:00,A018,Tarjetas,Inbound,24,221,245,0,1
C08812,2025-02-14 23:00:00,A021,Soporte_Digital,Inbound,28,261,289,0,1
C08813,2025-01-18 10:00:00,A011,Banca_Personal,Inbound,13,309,322,0,1
C08814,2025-01-04 15:00:00,A009,Tarjetas,Inbound,4,352,356,0,1
C08815,2025-01-09 22:00:00,A003,Soporte_Digital,Inbound,15,384,399,0,0
C08816,2025-03-15 06:00:00,A002,Tarjetas,Outbound,38,236,274,0,0
C08817,2025-03-05 08:00:00,A018,Banca_Personal,Inbound,41,250,291,0,1
C08818,2025-03-13 13:00:00,A015,Tarjetas,Outbound,29,226,255,0,1
C08819,2025-03-04 13:00:00,A025,Tarjetas,Inbound,41,329,370,0,1
C08820,2025-01-13 20:00:00,A022,Créditos,Inbound,11,384,395,0,0
C08821,2025-01-10 14:00:00,A018,Soporte_Digital,Inbound,31,290,321,0,1
C08822,2025-01-07 10:00:00,A019,Banca_Personal,Inbound,48,303,351,0,0
C08823,2025-02-19 22:00:00,A015,Soporte_Digital,Outbound,7,307,314,1,0
C08824,2025-01-05 18:00:00,A017,Créditos,Inbound,16,271,287,0,0
C08825,2025-02-28 21:00:00,A018,Tarjetas,Inbound,18,226,244,0,0
C08826,2025-01-13 22:00:00,A018,Banca_Personal,Outbound,11,363,374,0,1
C08827,2025-02-11 08:00:00,A011,Banca_Personal,Outbound,6,309,315,0,1
C08828,2025-02-13 09:00:00,A018,Soporte_Digital,Inbound,57,267,324,0,1
C08829,2025-01-01 11:00:00,A023,Tarjetas,Inbound,37,480,517,0,1
C08830,2025-03-01 11:00:00,A003,Créditos,Inbound,22,299,321,1,1
C08831,2025-03-25 21:00:00,A013,Tarjetas,Inbound,13,197,210,0,0
C08832,2025-01-31 09:00:00,A014,Soporte_Digital,Inbound,6,339,345,0,0
C08833,2025-02-24 05:00:00,A004,Banca_Personal,Outbound,14,189,203,0,1
C08834,2025-02-27 08:00:00,A018,Banca_Personal,Inbound,46,327,373,0,0
C08835,2025-03-26 20:00:00,A005,Tarjetas,Inbound,66,326,392,0,1
C08836,2025-01-23 12:00:00,A014,Tarjetas,Inbound,59,382,441,0,1
C08837,2025-01-04 04:00:00,A025,Tarjetas,Outbound,14,239,253,0,1
C08838,2025-01-01 23:00:00,A012,Tarjetas,Inbound,8,282,290,0,1
C08839,2025-02-13 06:00:00,A025,Créditos,Inbound,19,295,314,0,0
C08840,2025-01-29 03:00:00,A007,Créditos,Inbound,25,351,376,0,1
C08841,2025-01-08 03:00:00,A012,Créditos,Inbound,28,326,354,0,1
C08842,2025-03-20 20:00:00,A008,Créditos,Inbound,18,331,349,0,1
C08843,2025-01-21 08:00:00,A021,Soporte_Digital,Inbound,11,373,384,0,1
C08844,2025-03-03 21:00:00,A021,Banca_Personal,Inbound,56,286,342,0,1
C08845,2025-02-01 12:00:00,A003,Banca_Personal,Inbound,34,387,421,0,1
C08846,2025-01-07 10:00:00,A022,Soporte_Digital,Inbound,22,294,316,0,1
C08847,2025-01-11 16:00:00,A001,Soporte_Digital,Outbound,15,353,368,0,1
C08848,2025-03-16 03:00:00,A003,Créditos,Inbound,13,270,283,0,1
C08849,2025-01-29 01:00:00,A011,Tarjetas,Outbound,71,335,406,1,1
C08850,2025-03-30 03:00:00,A018,Banca_Personal,Inbound,2,369,371,0,1
C08851,2025-01-29 00:00:00,A007,Soporte_Digital,Outbound,23,235,258,0,0
C08852,2025-03-03 08:00:00,A009,Tarjetas,Inbound,59,356,415,0,1
C08853,2025-01-11 18:00:00,A004,Créditos,Inbound,29,310,339,0,1
C08854,2025-01-13 18:00:00,A023,Soporte_Digital,Inbound,47,422,469,0,1
C08855,2025-02-16 14:00:00,A024,Banca_Personal,Inbound,44,284,328,0,1
C08856,2025-01-11 05:00:00,A010,Banca_Personal,Outbound,49,317,366,0,1
C08857,2025-03-11 02:00:00,A018,Banca_Personal,Inbound,123,290,413,0,0
C08858,2025-01-08 18:00:00,A023,Soporte_Digital,Inbound,45,339,384,0,1
C08859,2025-03-16 21:00:00,A016,Banca_Personal,Inbound,5,169,174,0,0
C08860,2025-02-08 12:00:00,A012,Créditos,Inbound,82,215,297,0,1
C08861,2025-02-02 16:00:00,A019,Banca_Personal,Inbound,39,340,379,0,1
C08862,2025-03-08 11:00:00,A024,Créditos,Inbound,45,301,346,0,0
C08863,2025-02-26 16:00:00,A022,Banca_Personal,Inbound,9,179,188,0,1
C08864,2025-01-15 04:00:00,A003,Créditos,Outbound,22,261,283,0,1
C08865,2025-01-24 10:00:00,A008,Soporte_Digital,Inbound,64,276,340,0,1
C08866,2025-01-28 02:00:00,A019,Créditos,Inbound,26,270,296,0,0
C08867,2025-02-19 17:00:00,A009,Soporte_Digital,Inbound,27,355,382,0,0
C08868,2025-01-03 20:00:00,A019,Tarjetas,Inbound,57,375,432,0,1
C08869,2025-03-07 23:00:00,A017,Créditos,Outbound,3,165,168,0,0
C08870,2025-03-29 16:00:00,A013,Soporte_Digital,Outbound,6,292,298,0,1
C08871,2025-02-24 04:00:00,A002,Tarjetas,Inbound,7,306,313,0,1
C08872,2025-02-16 18:00:00,A004,Banca_Personal,Outbound,25,211,236,0,0
C08873,2025-02-08 03:00:00,A011,Tarjetas,Inbound,22,375,397,0,0
C08874,2025-01-20 04:00:00,A002,Créditos,Outbound,32,322,354,0,1
C08875,2025-02-05 03:00:00,A004,Tarjetas,Inbound,5,351,356,0,1
C08876,2025-01-24 21:00:00,A004,Banca_Personal,Inbound,21,273,294,0,0
C08877,2025-01-05 22:00:00,A020,Tarjetas,Inbound,16,253,269,0,1
C08878,2025-01-27 21:00:00,A001,Créditos,Inbound,57,265,322,0,1
C08879,2025-03-03 14:00:00,A025,Créditos,Inbound,10,293,303,0,1
C08880,2025-03-28 09:00:00,A011,Soporte_Digital,Inbound,20,274,294,0,0
C08881,2025-03-05 01:00:00,A023,Banca_Personal,Inbound,33,354,387,0,1
C08882,2025-03-26 15:00:00,A002,Banca_Personal,Inbound,15,459,474,0,0
C08883,2025-02-12 23:00:00,A019,Tarjetas,Inbound,84,334,418,1,1
C08884,2025-02-10 08:00:00,A008,Banca_Personal,Inbound,44,183,227,0,1
C08885,2025-03-25 18:00:00,A023,Créditos,Outbound,36,309,345,0,1
C08886,2025-03-06 03:00:00,A020,Tarjetas,Inbound,34,228,262,0,1
C08887,2025-03-04 23:00:00,A004,Soporte_Digital,Inbound,16,275,291,0,0
C08888,2025-02-13 16:00:00,A025,Tarjetas,Inbound,2,297,299,0,1
C08889,2025-01-28 06:00:00,A016,Tarjetas,Inbound,28,284,312,0,0
C08890,2025-03-23 10:00:00,A015,Soporte_Digital,Inbound,25,237,262,0,1
C08891,2025-01-24 02:00:00,A005,Tarjetas,Inbound,14,331,345,0,1
C08892,2025-01-18 16:00:00,A005,Banca_Personal,Inbound,53,180,233,0,1
C08893,2025-01-13 04:00:00,A015,Tarjetas,Inbound,31,323,354,0,0
C08894,2025-02-20 08:00:00,A023,Tarjetas,Inbound,2,245,247,0,1
C08895,2025-01-18 22:00:00,A017,Tarjetas,Outbound,26,316,342,0,1
C08896,2025-01-14 04:00:00,A003,Créditos,Outbound,26,219,245,1,1
C08897,2025-01-17 13:00:00,A018,Créditos,Inbound,26,313,339,0,1
C08898,2025-02-26 03:00:00,A011,Banca_Personal,Inbound,7,382,389,0,0
C08899,2025-03-08 04:00:00,A006,Soporte_Digital,Outbound,25,264,289,0,1
C08900,2025-01-25 19:00:00,A012,Créditos,Outbound,17,263,280,0,1
C08901,2025-03-30 11:00:00,A022,Créditos,Outbound,12,325,337,0,1
C08902,2025-03-22 23:00:00,A017,Banca_Personal,Inbound,6,312,318,0,1
C08903,2025-02-08 03:00:00,A014,Banca_Personal,Inbound,49,217,266,0,0
C08904,2025-02-22 07:00:00,A006,Soporte_Digital,Inbound,93,366,459,0,0
C08905,2025-02-10 15:00:00,A010,Tarjetas,Outbound,68,348,416,1,1
C08906,2025-02-14 19:00:00,A016,Tarjetas,Outbound,11,376,387,0,1
C08907,2025-02-21 20:00:00,A018,Soporte_Digital,Inbound,53,332,385,1,1
C08908,2025-03-02 11:00:00,A020,Soporte_Digital,Inbound,20,413,433,0,0
C08909,2025-02-18 14:00:00,A006,Soporte_Digital,Inbound,2,187,189,0,1
C08910,2025-03-26 12:00:00,A019,Banca_Personal,Outbound,17,391,408,0,1
C08911,2025-01-16 02:00:00,A003,Tarjetas,Inbound,26,276,302,0,1
C08912,2025-01-10 17:00:00,A012,Soporte_Digital,Inbound,30,267,297,0,0
C08913,2025-03-14 03:00:00,A016,Soporte_Digital,Inbound,30,257,287,0,1
C08914,2025-01-02 02:00:00,A003,Tarjetas,Inbound,9,330,339,0,1
C08915,2025-03-04 06:00:00,A016,Tarjetas,Inbound,15,348,363,1,1
C08916,2025-01-04 20:00:00,A004,Banca_Personal,Outbound,32,272,304,0,1
C08917,2025-01-13 20:00:00,A025,Créditos,Inbound,14,316,330,0,0
C08918,2025-01-03 03:00:00,A020,Créditos,Inbound,12,465,477,0,1
C08919,2025-01-14 06:00:00,A013,Banca_Personal,Inbound,11,259,270,0,1
C08920,2025-03-25 00:00:00,A004,Banca_Personal,Inbound,6,276,282,0,1
