Encuesta_ID,Call_ID,Fecha_Encuesta,Score_NPS,Tipo_Cliente
NPS03553,C10039,2025-03-10 10:00:00,9,Nuevo
NPS03554,C13902,2025-02-08 09:00:00,8,Premium
NPS03555,C09345,2025-01-27 20:00:00,9,Premium
NPS03556,C04534,2025-03-05 02:00:00,9,Premium
NPS03557,C09938,2025-02-25 07:00:00,9,Recurrente
NPS03558,C07792,2025-03-25 19:00:00,9,Nuevo
NPS03559,C00276,2025-02-17 01:00:00,10,Nuevo
NPS03560,C13065,2025-03-11 11:00:00,9,Nuevo
NPS03561,C13123,2025-03-17 23:00:00,10,Recurrente
NPS03562,C10502,2025-02-07 23:00:00,8,Recurrente
NPS03563,C01273,2025-03-20 03:00:00,10,Premium
NPS03564,C08172,2025-03-21 00:00:00,9,Recurrente
NPS03565,C08903,2025-02-08 03:00:00,6,Recurrente
NPS03566,C05494,2025-03-02 19:00:00,6,Recurrente
NPS03567,C10933,2025-03-17 18:00:00,6,Premium
NPS03568,C01898,2025-02-02 01:00:00,7,Premium
NPS03569,C11892,2025-03-16 19:00:00,5,Nuevo
NPS03570,C13462,2025-02-15 15:00:00,7,Nuevo
NPS03571,C14181,2025-01-14 19:00:00,9,Premium
NPS03572,C07933,2025-01-29 22:00:00,8,Premium
NPS03573,C07196,2025-03-29 22:00:00,8,Recurrente
NPS03574,C04036,2025-01-26 05:00:00,5,Premium
NPS03575,C14729,2025-02-15 00:00:00,9,Nuevo
NPS03576,C13687,2025-02-22 03:00:00,9,Nuevo
NPS03577,C05891,2025-02-17 07:00:00,9,Premium
NPS03578,C08280,2025-01-20 21:00:00,7,Premium
NPS03579,C14861,2025-02-14 10:00:00,7,Nuevo
NPS03580,C08973,2025-02-04 04:00:00,8,Recurrente
NPS03581,C02827,2025-03-16 00:00:00,8,Premium
NPS03582,C00716,2025-03-24 01:00:00,6,Recurrente
NPS03583,C12641,2025-03-19 05:00:00,8,Recurrente
NPS03584,C10229,2025-03-23 12:00:00,6,Premium
NPS03585,C02974,2025-03-24 20:00:00,8,Premium
NPS03586,C14898,2025-02-27 01:00:00,8,Nuevo
NPS03587,C01119,2025-01-07 15:00:00,10,Nuevo
NPS03588,C11529,2025-01-03 13:00:00,10,Nuevo
NPS03589,C09758,2025-03-08 04:00:00,8,Premium
NPS03590,C13415,2025-01-05 05:00:00,9,Recurrente
NPS03591,C06238,2025-01-23 22:00:00,8,Premium
NPS03592,C13727,2025-03-18 12:00:00,7,Premium
NPS03593,C05187,2025-03-01 04:00:00,7,Recurrente
NPS03594,C02317,2025-03-28 09:00:00,8,Nuevo
NPS03595,C10696,2025-02-25 06:00:00,9,Premium
NPS03596,C06625,2025-03-21 17:00:00,8,Nuevo
NPS03597,C10598,2025-02-20 17:00:00,9,Premium
NPS03598,C10086,2025-03-30 11:00:00,7,Nuevo
NPS03599,C13008,2025-03-28 07:00:00,9,Recurrente
NPS03600,C02459,2025-03-10 03:00:00,10,Recurrente
NPS03601,C05354,2025-02-27 20:00:00,4,Recurrente
NPS03602,C05408,2025-03-18 10:00:00,10,Nuevo
NPS03603,C14493,2025-02-26 13:00:00,9,Nuevo
NPS03604,C13283,2025-03-08 19:00:00,9,Nuevo
NPS03605,C05080,2025-01-31 08:00:00,10,Premium
NPS03606,C06394,2025-03-12 01:00:00,3,Premium
NPS03607,C09603,2025-01-25 09:00:00,6,Nuevo
NPS03608,C08501,2025-02-06 07:00:00,5,Nuevo
NPS03609,C10608,2025-03-29 00:00:00,9,Nuevo
NPS03610,C08024,2025-02-20 11:00:00,9,Premium
NPS03611,C13497,2025-01-28 06:00:00,9,Nuevo
NPS03612,C01865,2025-03-20 10:00:00,9,Premium
NPS03613,C11309,2025-01-09 10:00:00,10,Nuevo
NPS03614,C03725,2025-03-13 11:00:00,9,Recurrente
NPS03615,C03822,2025-01-28 21:00:00,10,Premium
NPS03616,C08737,2025-03-04 07:00:00,7,Recurrente
NPS03617,C01146,2025-02-08 01:00:00,6,Premium
NPS03618,C06926,2025-02-26 15:00:00,8,Premium
NPS03619,C14436,2025-03-16 13:00:00,7,Recurrente
NPS03620,C13352,2025-01-10 00:00:00,10,Premium
NPS03621,C00734,2025-03-15 20:00:00,9,Nuevo
NPS03622,C08979,2025-03-28 10:00:00,4,Recurrente
NPS03623,C08834,2025-02-27 08:00:00,8,Recurrente
NPS03624,C07066,2025-02-07 01:00:00,9,Recurrente
NPS03625,C03283,2025-01-27 21:00:00,8,Premium
NPS03626,C02458,2025-02-17 13:00:00,10,Recurrente
NPS03627,C09972,2025-03-13 03:00:00,2,Recurrente
NPS03628,C07308,2025-03-13 17:00:00,8,Premium
NPS03629,C14528,2025-03-02 07:00:00,4,Premium
NPS03630,C14141,2025-02-15 06:00:00,8,Recurrente
NPS03631,C07625,2025-02-20 04:00:00,7,Nuevo
NPS03632,C12097,2025-01-16 08:00:00,7,Recurrente
NPS03633,C11209,2025-01-02 11:00:00,8,Premium
NPS03634,C08479,2025-01-06 12:00:00,8,Recurrente
NPS03635,C06093,2025-03-30 05:00:00,7,Nuevo
NPS03636,C04368,2025-03-02 21:00:00,6,Recurrente
NPS03637,C07874,2025-01-20 00:00:00,9,Premium
NPS03638,C04623,2025-02-19 05:00:00,10,Recurrente
NPS03639,C08862,2025-03-08 11:00:00,9,Nuevo
NPS03640,C12668,2025-01-23 01:00:00,10,Premium
NPS03641,C07279,2025-03-05 03:00:00,9,Recurrente
NPS03642,C14958,2025-02-04 21:00:00,8,Recurrente
NPS03643,C14600,2025-02-09 12:00:00,9,Nuevo
NPS03644,C05557,2025-03-15 03:00:00,10,Recurrente
NPS03645,C08615,2025-03-17 09:00:00,8,Recurrente
NPS03646,C05949,2025-02-03 20:00:00,10,Nuevo
NPS03647,C10138,2025-02-14 19:00:00,6,Nuevo
NPS03648,C13595,2025-02-23 02:00:00,6,Recurrente
NPS03649,C05438,2025-01-03 06:00:00,6,Nuevo
NPS03650,C14960,2025-03-26 12:00:00,8,Nuevo
NPS03651,C10745,2025-01-26 12:00:00,0,Premium
NPS03652,C06724,2025-02-06 07:00:00,6,Recurrente
NPS03653,C10074,2025-02-13 08:00:00,10,Premium
NPS03654,C08499,2025-02-16 08:00:00,10,Recurrente
NPS03655,C07873,2025-03-27 16:00:00,2,Premium
NPS03656,C06024,2025-01-14 00:00:00,9,Nuevo
NPS03657,C05437,2025-03-14 01:00:00,9,Premium
NPS03658,C14492,2025-02-01 17:00:00,9,Nuevo
NPS03659,C10032,2025-03-22 03:00:00,6,Recurrente
NPS03660,C11389,2025-02-21 07:00:00,6,Recurrente
NPS03661,C01794,2025-01-07 19:00:00,8,Premium
NPS03662,C01693,2025-01-11 21:00:00,7,Nuevo
NPS03663,C04788,2025-03-30 13:00:00,9,Premium
NPS03664,C12466,2025-03-30 10:00:00,7,Premium
NPS03665,C08295,2025-01-28 21:00:00,9,Nuevo
NPS03666,C00494,2025-02-12 07:00:00,1,Premium
NPS03667,C06573,2025-03-29 12:00:00,9,Recurrente
NPS03668,C00158,2025-02-19 07:00:00,8,Premium
NPS03669,C11747,2025-01-28 14:00:00,10,Recurrente
NPS03670,C14476,2025-03-15 19:00:00,0,Premium
NPS03671,C01464,2025-02-21 15:00:00,0,Premium
NPS03672,C04808,2025-03-27 08:00:00,8,Nuevo
NPS03673,C04177,2025-02-17 03:00:00,8,Premium
NPS03674,C04356,2025-01-30 23:00:00,8,Nuevo
NPS03675,C13969,2025-02-20 22:00:00,9,Premium
NPS03676,C08761,2025-02-28 22:00:00,9,Premium
NPS03677,C02288,2025-03-10 23:00:00,9,Recurrente
NPS03678,C07533,2025-01-06 18:00:00,9,Nuevo
NPS03679,C03352,2025-01-06 18:00:00,8,Nuevo
NPS03680,C04451,2025-03-28 16:00:00,9,Recurrente
NPS03681,C00966,2025-02-22 02:00:00,1,Premium
NPS03682,C07199,2025-02-25 10:00:00,9,Recurrente
NPS03683,C06391,2025-03-02 02:00:00,9,Nuevo
NPS03684,C02253,2025-03-21 08:00:00,9,Premium
NPS03685,C08699,2025-02-13 22:00:00,8,Recurrente
NPS03686,C02579,2025-03-19 15:00:00,9,Premium
NPS03687,C00439,2025-02-20 14:00:00,8,Recurrente
NPS03688,C04120,2025-03-21 13:00:00,6,Nuevo
NPS03689,C08290,2025-03-09 20:00:00,7,Nuevo
NPS03690,C01615,2025-02-15 20:00:00,8,Nuevo
NPS03691,C11370,2025-03-14 10:00:00,8,Recurrente
NPS03692,C08978,2025-03-11 19:00:00,6,Premium
NPS03693,C04394,2025-01-14 17:00:00,6,Premium
NPS03694,C13936,2025-01-25 21:00:00,4,Premium
NPS03695,C12958,2025-03-21 20:00:00,9,Nuevo
NPS03696,C13108,2025-02-26 13:00:00,9,Premium
NPS03697,C00468,2025-01-28 19:00:00,7,Recurrente
NPS03698,C10081,2025-02-28 00:00:00,10,Recurrente
NPS03699,C04605,2025-01-13 05:00:00,6,Recurrente
NPS03700,C00757,2025-01-20 21:00:00,10,Premium
NPS03701,C04619,2025-01-27 02:00:00,9,Recurrente
NPS03702,C04202,2025-02-24 10:00:00,9,Recurrente
NPS03703,C02689,2025-02-04 02:00:00,8,Recurrente
NPS03704,C01091,2025-02-03 14:00:00,9,Recurrente
NPS03705,C06734,2025-02-09 07:00:00,8,Nuevo
NPS03706,C11019,2025-02-24 21:00:00,6,Nuevo
NPS03707,C04864,2025-01-23 21:00:00,8,Recurrente
NPS03708,C09927,2025-03-06 06:00:00,9,Recurrente
NPS03709,C05615,2025-01-28 08:00:00,9,Premium
NPS03710,C09232,2025-03-17 01:00:00,7,Premium
NPS03711,C01375,2025-02-26 11:00:00,8,Premium
NPS03712,C13423,2025-01-05 17:00:00,0,Recurrente
NPS03713,C01863,2025-03-17 01:00:00,9,Nuevo
NPS03714,C09552,2025-01-11 20:00:00,6,Premium
NPS03715,C05770,2025-03-29 06:00:00,9,Premium
NPS03716,C05953,2025-01-05 03:00:00,9,Nuevo
NPS03717,C04886,2025-03-19 09:00:00,10,Nuevo
NPS03718,C07919,2025-02-09 09:00:00,9,Nuevo
NPS03719,C08627,2025-01-07 22:00:00,6,Premium
NPS03720,C01879,2025-02-05 05:00:00,10,Nuevo
NPS03721,C14500,2025-01-12 22:00:00,8,Recurrente
NPS03722,C14298,2025-01-22 04:00:00,8,Nuevo
NPS03723,C10919,2025-02-19 09:00:00,9,Premium
NPS03724,C01120,2025-02-02 12:00:00,8,Recurrente
NPS03725,C11926,2025-01-04 09:00:00,8,Premium
NPS03726,C08630,2025-03-14 10:00:00,3,Nuevo
NPS03727,C11900,2025-02-08 14:00:00,7,Nuevo
NPS03728,C14760,2025-01-20 10:00:00,9,Nuevo
NPS03729,C12787,2025-01-29 14:00:00,8,Nuevo
NPS03730,C13011,2025-03-12 20:00:00,9,Premium
NPS03731,C02187,2025-03-01 02:00:00,10,Nuevo
NPS03732,C09672,2025-01-01 15:00:00,8,Premium
NPS03733,C10771,2025-02-12 14:00:00,7,Recurrente
NPS03734,C14819,2025-03-19 09:00:00,0,Nuevo
NPS03735,C03998,2025-02-21 01:00:00,8,Premium
NPS03736,C04936,2025-02-04 23:00:00,6,Premium
NPS03737,C14421,2025-01-11 22:00:00,9,Nuevo
NPS03738,C01433,2025-02-23 08:00:00,9,Premium
NPS03739,C04786,2025-02-19 13:00:00,10,Recurrente
NPS03740,C11029,2025-03-05 07:00:00,6,Nuevo
NPS03741,C06022,2025-03-06 02:00:00,6,Premium
NPS03742,C04903,2025-03-21 09:00:00,9,Recurrente
NPS03743,C02175,2025-03-05 17:00:00,10,Premium
NPS03744,C06389,2025-01-22 16:00:00,7,Premium
NPS03745,C03942,2025-03-22 18:00:00,6,Nuevo
NPS03746,C02103,2025-03-21 07:00:00,6,Premium
NPS03747,C13904,2025-03-03 18:00:00,8,Recurrente
NPS03748,C11864,2025-02-09 14:00:00,1,Recurrente
NPS03749,C02657,2025-01-03 04:00:00,9,Recurrente
NPS03750,C07251,2025-01-12 06:00:00,8,Nuevo
NPS03751,C07411,2025-01-08 23:00:00,8,Nuevo
NPS03752,C10895,2025-02-14 10:00:00,7,Premium
NPS03753,C01935,2025-02-13 05:00:00,10,Nuevo
NPS03754,C11540,2025-01-07 06:00:00,9,Recurrente
NPS03755,C02953,2025-02-05 22:00:00,9,Recurrente
NPS03756,C08159,2025-03-06 12:00:00,2,Premium
NPS03757,C07654,2025-02-26 01:00:00,6,Nuevo
NPS03758,C13115,2025-01-16 00:00:00,9,Nuevo
NPS03759,C11056,2025-01-30 20:00:00,8,Nuevo
NPS03760,C07282,2025-03-08 14:00:00,9,Recurrente
NPS03761,C13207,2025-03-09 21:00:00,9,Premium
NPS03762,C06385,2025-02-23 11:00:00,8,Recurrente
NPS03763,C13719,2025-03-23 04:00:00,8,Nuevo
NPS03764,C00759,2025-02-08 10:00:00,10,Recurrente
NPS03765,C08861,2025-02-02 16:00:00,7,Premium
NPS03766,C03313,2025-01-04 20:00:00,7,Premium
NPS03767,C00830,2025-03-20 07:00:00,9,Premium
NPS03768,C11348,2025-03-15 22:00:00,6,Nuevo
NPS03769,C10607,2025-02-28 06:00:00,6,Premium
NPS03770,C13533,2025-02-05 05:00:00,6,Premium
NPS03771,C12938,2025-01-11 01:00:00,7,Recurrente
NPS03772,C13563,2025-03-09 04:00:00,10,Premium
NPS03773,C10084,2025-01-10 04:00:00,8,Recurrente
NPS03774,C02448,2025-03-26 05:00:00,6,Premium
NPS03775,C11722,2025-01-29 17:00:00,9,Recurrente
NPS03776,C13544,2025-03-31 00:00:00,8,Recurrente
NPS03777,C09312,2025-03-28 08:00:00,8,Nuevo
NPS03778,C07101,2025-03-19 13:00:00,9,Nuevo
NPS03779,C13022,2025-01-31 20:00:00,10,Nuevo
NPS03780,C06612,2025-01-31 23:00:00,9,Recurrente
NPS03781,C10532,2025-02-18 23:00:00,9,Recurrente
NPS03782,C10980,2025-01-21 19:00:00,2,Recurrente
NPS03783,C10915,2025-03-13 04:00:00,9,Recurrente
NPS03784,C12612,2025-02-02 02:00:00,6,Recurrente
NPS03785,C14853,2025-03-24 14:00:00,8,Nuevo
NPS03786,C09392,2025-01-30 21:00:00,9,Premium
NPS03787,C08944,2025-03-19 12:00:00,8,Nuevo
NPS03788,C06871,2025-02-25 19:00:00,7,Recurrente
NPS03789,C12769,2025-03-09 20:00:00,6,Premium
NPS03790,C07198,2025-01-24 08:00:00,9,Nuevo
NPS03791,C11579,2025-03-28 17:00:00,6,Nuevo
NPS03792,C01460,2025-02-21 05:00:00,8,Recurrente
NPS03793,C14901,2025-02-27 21:00:00,9,Recurrente
NPS03794,C03442,2025-03-06 04:00:00,9,Nuevo
NPS03795,C13050,2025-03-02 02:00:00,7,Premium
NPS03796,C08328,2025-02-23 00:00:00,6,Nuevo
NPS03797,C12830,2025-01-12 13:00:00,9,Premium
NPS03798,C10296,2025-03-30 11:00:00,8,Recurrente
NPS03799,C13289,2025-02-01 19:00:00,7,Nuevo
NPS03800,C10160,2025-03-26 15:00:00,6,Premium
NPS03801,C07713,2025-01-28 23:00:00,9,Nuevo
NPS03802,C11379,2025-03-24 07:00:00,10,Recurrente
NPS03803,C08632,2025-01-30 17:00:00,9,Recurrente
NPS03804,C11284,2025-01-24 18:00:00,6,Premium
NPS03805,C06364,2025-02-07 16:00:00,10,Premium
NPS03806,C06518,2025-02-01 04:00:00,9,Nuevo
NPS03807,C02674,2025-02-16 07:00:00,8,Nuevo
NPS03808,C00135,2025-03-23 11:00:00,9,Recurrente
NPS03809,C04304,2025-03-12 18:00:00,7,Nuevo
NPS03810,C06868,2025-02-10 05:00:00,9,Premium
NPS03811,C07587,2025-01-18 11:00:00,9,Nuevo
NPS03812,C14050,2025-01-11 09:00:00,4,Nuevo
NPS03813,C02930,2025-01-23 23:00:00,8,Premium
NPS03814,C10309,2025-03-02 05:00:00,8,Recurrente
NPS03815,C07054,2025-01-26 18:00:00,3,Nuevo
NPS03816,C00800,2025-03-16 16:00:00,9,Recurrente
NPS03817,C10627,2025-02-25 11:00:00,8,Recurrente
NPS03818,C13764,2025-01-28 18:00:00,6,Recurrente
NPS03819,C10886,2025-01-21 23:00:00,8,Nuevo
NPS03820,C00428,2025-02-21 19:00:00,9,Premium
NPS03821,C09414,2025-02-20 01:00:00,8,Nuevo
NPS03822,C13388,2025-01-28 14:00:00,9,Premium
NPS03823,C10065,2025-03-09 14:00:00,1,Recurrente
NPS03824,C08036,2025-01-01 23:00:00,8,Recurrente
NPS03825,C05157,2025-01-19 10:00:00,9,Recurrente
NPS03826,C06504,2025-01-16 18:00:00,8,Recurrente
NPS03827,C11974,2025-01-29 07:00:00,8,Premium
NPS03828,C06686,2025-03-27 02:00:00,8,Recurrente
NPS03829,C13405,2025-03-03 12:00:00,10,Nuevo
NPS03830,C04510,2025-01-02 04:00:00,8,Nuevo
NPS03831,C01256,2025-03-08 23:00:00,6,Premium
NPS03832,C05405,2025-02-08 14:00:00,8,Nuevo
NPS03833,C06425,2025-02-27 18:00:00,7,Premium
NPS03834,C12523,2025-02-27 06:00:00,9,Premium
NPS03835,C14329,2025-03-06 06:00:00,8,Premium
NPS03836,C08065,2025-03-08 08:00:00,9,Recurrente
NPS03837,C08835,2025-03-26 20:00:00,3,Nuevo
NPS03838,C05769,2025-02-09 11:00:00,8,Premium
NPS03839,C06109,2025-03-05 12:00:00,8,Nuevo
NPS03840,C09805,2025-01-08 07:00:00,8,Nuevo
NPS03841,C03132,2025-01-18 04:00:00,7,Nuevo
NPS03842,C02319,2025-01-17 21:00:00,6,Recurrente
NPS03843,C01927,2025-02-06 09:00:00,7,Premium
NPS03844,C10842,2025-01-03 19:00:00,6,Premium
NPS03845,C09835,2025-01-02 00:00:00,6,Recurrente
NPS03846,C03038,2025-03-18 00:00:00,9,Recurrente
NPS03847,C08450,2025-02-22 20:00:00,8,Nuevo
NPS03848,C06276,2025-03-28 00:00:00,9,Recurrente
NPS03849,C08888,2025-02-13 16:00:00,9,Recurrente
NPS03850,C08676,2025-02-28 04:00:00,10,Premium
NPS03851,C11534,2025-03-20 05:00:00,9,Premium
NPS03852,C11572,2025-03-05 07:00:00,8,Nuevo
NPS03853,C09768,2025-02-15 03:00:00,9,Recurrente
NPS03854,C11972,2025-03-22 01:00:00,9,Recurrente
NPS03855,C03695,2025-03-25 04:00:00,8,Nuevo
NPS03856,C08526,2025-03-26 00:00:00,0,Nuevo
NPS03857,C04507,2025-02-28 18:00:00,9,Nuevo
NPS03858,C03747,2025-01-18 15:00:00,9,Recurrente
NPS03859,C07921,2025-03-10 03:00:00,9,Premium
NPS03860,C14703,2025-03-14 11:00:00,7,Nuevo
NPS03861,C12182,2025-01-18 03:00:00,4,Nuevo
NPS03862,C08539,2025-01-23 00:00:00,9,Nuevo
NPS03863,C04853,2025-02-01 08:00:00,8,Nuevo
NPS03864,C09365,2025-01-16 15:00:00,6,Premium
NPS03865,C00382,2025-02-05 10:00:00,9,Recurrente
NPS03866,C11399,2025-01-26 04:00:00,10,Nuevo
NPS03867,C04247,2025-01-06 02:00:00,10,Premium
NPS03868,C07475,2025-03-13 11:00:00,9,Nuevo
NPS03869,C04075,2025-03-21 14:00:00,8,Nuevo
NPS03870,C02789,2025-01-14 18:00:00,3,Recurrente
NPS03871,C06628,2025-01-28 19:00:00,7,Premium
NPS03872,C00001,2025-03-27 01:00:00,8,Recurrente
NPS03873,C14886,2025-03-13 08:00:00,10,Recurrente
NPS03874,C07388,2025-02-22 09:00:00,9,Premium
NPS03875,C03061,2025-01-16 14:00:00,9,Recurrente
NPS03876,C12665,2025-03-17 08:00:00,10,Nuevo
NPS03877,C02550,2025-02-20 07:00:00,10,Premium
NPS03878,C12731,2025-02-23 21:00:00,7,Premium
NPS03879,C05928,2025-03-16 03:00:00,9,Recurrente
NPS03880,C10985,2025-01-19 13:00:00,9,Recurrente
NPS03881,C11685,2025-01-07 23:00:00,10,Recurrente
NPS03882,C10880,2025-03-01 09:00:00,7,Nuevo
NPS03883,C03504,2025-02-13 05:00:00,10,Recurrente
NPS03884,C07860,2025-03-04 07:00:00,8,Premium
NPS03885,C04074,2025-03-21 06:00:00,1,Nuevo
NPS03886,C07655,2025-02-19 13:00:00,9,Nuevo
NPS03887,C05668,2025-01-27 15:00:00,0,Recurrente
NPS03888,C00317,2025-02-24 16:00:00,9,Recurrente
NPS03889,C02315,2025-03-21 00:00:00,9,Premium
NPS03890,C06736,2025-03-05 23:00:00,10,Premium
NPS03891,C09379,2025-02-02 16:00:00,10,Premium
NPS03892,C07461,2025-02-17 09:00:00,10,Premium
NPS03893,C02019,2025-01-25 04:00:00,9,Premium
NPS03894,C03317,2025-01-11 04:00:00,7,Premium
NPS03895,C04443,2025-03-20 09:00:00,0,Recurrente
NPS03896,C05246,2025-02-12 08:00:00,4,Premium
NPS03897,C09706,2025-03-10 10:00:00,8,Nuevo
NPS03898,C09683,2025-01-05 17:00:00,6,Nuevo
NPS03899,C07862,2025-02-13 22:00:00,6,Nuevo
NPS03900,C05121,2025-01-26 19:00:00,9,Recurrente
NPS03901,C06110,2025-01-11 10:00:00,9,Nuevo
NPS03902,C07147,2025-01-01 02:00:00,6,Nuevo
NPS03903,C05897,2025-03-19 01:00:00,6,Premium
NPS03904,C13321,2025-01-16 00:00:00,7,Recurrente
NPS03905,C09865,2025-03-24 11:00:00,3,Premium
NPS03906,C06179,2025-01-16 18:00:00,8,Nuevo
NPS03907,C10033,2025-01-27 09:00:00,9,Recurrente
NPS03908,C05225,2025-01-16 17:00:00,10,Nuevo
NPS03909,C04615,2025-03-23 00:00:00,9,Nuevo
NPS03910,C08204,2025-01-07 18:00:00,3,Recurrente
NPS03911,C04169,2025-01-13 17:00:00,8,Premium
NPS03912,C10557,2025-01-12 06:00:00,8,Nuevo
NPS03913,C06303,2025-02-24 10:00:00,10,Premium
NPS03914,C10990,2025-03-05 00:00:00,9,Premium
NPS03915,C00217,2025-01-26 06:00:00,8,Nuevo
NPS03916,C08883,2025-02-12 23:00:00,1,Recurrente
NPS03917,C05759,2025-02-11 21:00:00,9,Nuevo
NPS03918,C01852,2025-01-15 23:00:00,9,Premium
NPS03919,C05431,2025-03-04 03:00:00,9,Premium
NPS03920,C03449,2025-01-19 22:00:00,8,Recurrente
NPS03921,C14637,2025-02-24 14:00:00,10,Nuevo
NPS03922,C00867,2025-02-03 07:00:00,8,Premium
NPS03923,C08487,2025-03-11 04:00:00,9,Nuevo
NPS03924,C00044,2025-01-09 08:00:00,9,Recurrente
NPS03925,C00018,2025-02-03 23:00:00,9,Recurrente
NPS03926,C11610,2025-02-11 20:00:00,9,Premium
NPS03927,C12347,2025-02-09 16:00:00,10,Premium
NPS03928,C01884,2025-02-21 21:00:00,10,Recurrente
NPS03929,C01695,2025-01-17 21:00:00,10,Nuevo
NPS03930,C09980,2025-02-10 02:00:00,9,Nuevo
NPS03931,C02373,2025-02-26 23:00:00,7,Premium
NPS03932,C09673,2025-02-05 05:00:00,6,Nuevo
NPS03933,C12518,2025-03-09 14:00:00,9,Nuevo
NPS03934,C05772,2025-01-22 20:00:00,8,Recurrente
NPS03935,C09860,2025-02-19 15:00:00,10,Recurrente
NPS03936,C04718,2025-02-16 14:00:00,6,Nuevo
NPS03937,C09931,2025-02-06 04:00:00,9,Nuevo
NPS03938,C12681,2025-01-07 05:00:00,6,Recurrente
NPS03939,C08525,2025-02-12 23:00:00,3,Premium
NPS03940,C05461,2025-01-11 21:00:00,9,Premium
NPS03941,C03838,2025-03-30 05:00:00,10,Premium
NPS03942,C13539,2025-01-28 10:00:00,1,Nuevo
NPS03943,C06084,2025-01-28 09:00:00,6,Premium
NPS03944,C10781,2025-03-16 22:00:00,9,Nuevo
NPS03945,C08507,2025-03-23 11:00:00,8,Nuevo
NPS03946,C09113,2025-03-29 02:00:00,4,Recurrente
NPS03947,C07885,2025-03-18 08:00:00,10,Recurrente
NPS03948,C12413,2025-01-16 06:00:00,9,Recurrente
NPS03949,C12346,2025-01-26 19:00:00,7,Recurrente
NPS03950,C13960,2025-02-10 10:00:00,10,Recurrente
NPS03951,C13259,2025-03-04 03:00:00,7,Premium
NPS03952,C12221,2025-02-22 08:00:00,9,Nuevo
NPS03953,C03306,2025-01-19 16:00:00,8,Recurrente
NPS03954,C00260,2025-02-17 20:00:00,9,Recurrente
NPS03955,C12649,2025-02-17 14:00:00,8,Nuevo
NPS03956,C00444,2025-02-17 12:00:00,6,Premium
NPS03957,C09198,2025-01-01 06:00:00,9,Premium
NPS03958,C14290,2025-02-02 23:00:00,10,Nuevo
NPS03959,C06801,2025-01-26 04:00:00,1,Nuevo
NPS03960,C00533,2025-02-02 02:00:00,7,Recurrente
NPS03961,C10112,2025-03-01 04:00:00,7,Recurrente
NPS03962,C07749,2025-02-17 17:00:00,8,Nuevo
NPS03963,C10644,2025-03-21 22:00:00,10,Recurrente
NPS03964,C08514,2025-03-09 08:00:00,10,Premium
NPS03965,C14928,2025-01-07 10:00:00,9,Recurrente
NPS03966,C14517,2025-03-03 03:00:00,8,Recurrente
NPS03967,C13859,2025-03-12 06:00:00,10,Recurrente
NPS03968,C08891,2025-01-24 02:00:00,9,Nuevo
NPS03969,C13771,2025-01-25 22:00:00,6,Nuevo
NPS03970,C00431,2025-01-19 23:00:00,9,Nuevo
NPS03971,C06373,2025-01-01 20:00:00,7,Premium
NPS03972,C04994,2025-03-01 17:00:00,7,Recurrente
NPS03973,C02329,2025-03-30 11:00:00,10,Nuevo
NPS03974,C11485,2025-01-23 11:00:00,1,Nuevo
NPS03975,C10441,2025-02-22 06:00:00,10,Recurrente
NPS03976,C07225,2025-03-17 16:00:00,9,Recurrente
NPS03977,C00578,2025-01-04 20:00:00,9,Premium
NPS03978,C13946,2025-02-11 11:00:00,3,Premium
NPS03979,C06119,2025-02-03 10:00:00,9,Premium
NPS03980,C00685,2025-01-10 08:00:00,9,Premium
NPS03981,C05831,2025-01-03 18:00:00,10,Premium
NPS03982,C13636,2025-01-28 02:00:00,2,Nuevo
NPS03983,C07465,2025-03-10 05:00:00,10,Nuevo
NPS03984,C14095,2025-01-27 23:00:00,6,Nuevo
NPS03985,C03786,2025-03-13 15:00:00,8,Premium
NPS03986,C08080,2025-01-29 12:00:00,8,Recurrente
NPS03987,C01699,2025-01-21 09:00:00,9,Recurrente
NPS03988,C00762,2025-02-09 14:00:00,9,Recurrente
NPS03989,C07435,2025-03-15 02:00:00,9,Nuevo
NPS03990,C06400,2025-01-26 11:00:00,7,Premium
NPS03991,C00797,2025-02-12 05:00:00,8,Premium
NPS03992,C06570,2025-03-03 05:00:00,1,Recurrente
NPS03993,C04090,2025-01-30 23:00:00,10,Premium
NPS03994,C12900,2025-03-06 22:00:00,9,Recurrente
NPS03995,C09162,2025-01-23 12:00:00,8,Recurrente
NPS03996,C12442,2025-03-11 14:00:00,7,Nuevo
NPS03997,C12153,2025-01-02 05:00:00,9,Premium
NPS03998,C12508,2025-03-11 23:00:00,9,Premium
NPS03999,C12281,2025-02-11 09:00:00,9,Nuevo
NPS04000,C13393,2025-01-30 11:00:00,9,Recurrente
NPS04001,C02547,2025-03-04 22:00:00,6,Premium
NPS04002,C14980,2025-03-21 14:00:00,8,Nuevo
NPS04003,C01942,2025-02-28 12:00:00,7,Nuevo
NPS04004,C08899,2025-03-08 04:00:00,7,Premium
NPS04005,C05376,2025-01-05 04:00:00,9,Recurrente
NPS04006,C14505,2025-01-18 05:00:00,9,Recurrente
NPS04007,C09815,2025-03-20 19:00:00,8,Nuevo
NPS04008,C04258,2025-03-07 19:00:00,7,Premium
NPS04009,C03069,2025-03-22 04:00:00,8,Nuevo
NPS04010,C10931,2025-02-18 07:00:00,10,Premium
NPS04011,C14419,2025-03-14 06:00:00,10,Recurrente
NPS04012,C01655,2025-03-03 01:00:00,9,Recurrente
